player_id,foot,height,weight,market_value_eur,contract_years,age,rank,country_group,team_group_model,team_points_1a,minutes_2324,minutes_variation,risk_load_excess,risk_hist_excess,primary_position,primary_position_share,secondary_position,secondary_position_share,n_posiciones,versatilidad_posicional,perfil_posicional,linea_principal,linea_secundaria,primary_role,secondary_role,secondary_role_position,polivalencia_global,player_name,team,offensive_impact,expected_offensive_impact,xg90,xa90,npg_minus_xg90,shots_on_target90,shot_quality,goal_conversion,finishing_ratio,box_threat,remates90,goles90,creativity_index,assist_chain90,chance_creation,assist_involvement,movement_threat,key_passes90,assist90,passes_completed90,forward_passes_completed90,long_passes_completed90,final_third_passes_completed90,deep_passes_completed90,progressive_passes_completed90,progressive_passing_ratio,verticality,final_third_ratio,progressive_passes90,progression_index,progression_eff,deep_progression,box_progression,dribbles_completed90,attacking_duels_won90,offensive_duel_proxy,penetration,involvement,centrality,box_presence,foul_draw_rate,crosses_completed90,crossing_threat,defensive_duels_won90,aerial_duels_won90,def_activity,discipline_penalty,clean_defense,def_activity_per_foul,defensive_impact,defense_global,area_raw,ataque_score_posicion_principal,creacion_score_posicion_principal,pase_score_posicion_principal,progresion_regate_score_posicion_principal,participacion_score_posicion_principal,defensa_score_posicion_principal,ataque_score_rol_principal,creacion_score_rol_principal,pase_score_rol_principal,progresion_regate_score_rol_principal,participacion_score_rol_principal,defensa_score_rol_principal,primary_role_code,secondary_role_code,market_value_mill,skill_minutes,distance_p90,m_per_min_p90,running_distance_p90,hsr_distance_p90,sprint_distance_p90,hi_distance_p90,high_acc_count_p90,high_dec_count_p90,explosive_acc_to_sprint_p90,psv99,team_name,birthday,nationality,lesionado,incidencia,duracion_mediana,critical_injury,gravedad,recurrence,reincidencia,muscle_share,age_hist,diversity,dias_desde_ultima_lesion,dias_baja_acumulados,sd_dias_baja,media_gravedad,split_hist,prob_lesion_lasso,percentil_riesgo_lasso,grupo_riesgo_lasso,pred_lesion_lasso,p_hist,p_basal_hist,exceso_riesgo_hist,exceso_riesgo_hist_pos,split_jugador,n_ventanas_modelo,fecha_ultima_ventana,lesion_observada_jugador,suma_prob_ventanas,lesiones_esperadas,prob_lesion_temporada,prob_lesion_media,prob_lesion_ultima,prob_lesion_reciente,prob_lesion_p90,prob_lesion_max,n_episodios_observados,prob_lesion_temporada_basal_exposicion,risk_load_excess_src,penalizacion_lesion_pct_load,split,pred_iso_mill,pred_raw_mill,diff_iso_mill,diff_raw_mill,ratio_iso,ratio_raw,abs_error_iso_mill,abs_pct_error_iso,market_signal,team_group_table,posicion_final,team_points_2324,uefa_classification,puntos_en_1a,injured_2324_hist,injured_2324_load,risk_hist_pct,risk_load_pct,error_label,value_band
900029,ambidiestro,190,80,2730000.0,5.0,20,47.0,España,baja_tabla,34,1826,620,0.0015198059040542598,0.0,CF,0.917,,,1,0.011,especialista,ATT,,Poacher,,,baja,Player_029,Demo Club Sur,1.307,1.007,0.3,0.022,-0.081,1.373,0.084,0.061,0.626,1.185,3.572,0.219,0.477,0.906,0.615,0.462,1.37,0.815,0.023,41.931,10.453,0.0,5.173,3.316,4.422,0.105,0.249,0.148,4.723,0.227,0.803,0.31,0.583,0.987,1.323,0.314,0.351,0.861,0.771,1.585,1.158,0.336,0.296,2.104,3.871,0.123,0.173,0.118,0.261,0.063,0.851,0.278,99.29661861163228,57.6099378105459,42.909823007309384,43.46458010188871,42.007189624135925,44.34405642336165,63.16247509753705,48.00053890937673,56.142820287217916,62.9629027198329,54.08647399097898,30.654975681346336,CF_1,,2.73,1542.3557129661133,9766.2,113.99,1594.61,341.5,43.43,579.59,4.06,9.2,2.16,29.66,Demo Club Sur,2004-09-19,Demo Senegal,X1,7.229,14.0,0,3,0,0,0.52,20,0,854,28,13.548,1.074,train,0.4393170941233274,30.45,Bajo,X0,0.4393170941233274,0.49,0.0,0.0,valid,19.0,2024-05-25,1.0,0.2859,0.1179,0.2443828477405331,0.1447,0.2152,0.2038,0.2879,0.3025,0.0,0.2429,0.0015198059040542598,0.0006,valid,3.2717,2.3033,0.5417,-0.4267,1.1984,0.8437,0.5417,0.1984,Ajustado,baja_tabla,29,34,baja_tabla,34,True,True,0.0,0.15198059040542597,Ajustado,1-5 M€
900030,izquierdo,175,73,3790000.0,1.0,29,48.0,Europa resto,descenso,28,798,-27,0.001390364376682148,0.0,CB,0.941,,,1,0.12,especialista,DEF,,Sweeper,,,baja,Player_030,Demo Club Interior,0.311,0.281,0.165,0.125,-0.041,0.576,0.093,0.07,0.577,0.095,1.782,0.124,-0.082,0.866,0.21,0.136,0.153,0.852,0.116,24.853,13.602,8.277,4.797,1.692,4.325,0.174,0.547,0.121,4.54,0.342,0.368,0.502,0.149,0.196,0.326,0.641,0.134,0.08,0.797,0.109,0.361,0.765,0.0,4.654,4.491,1.533,0.265,0.878,0.465,1.11,1.484,0.638,52.096938405006355,45.08185894895354,61.91780943640503,42.9220679811731,33.016799302717985,77.5587850522108,7.905610374422544,56.652895630842295,38.13353396438784,49.44975592285877,56.44207692817615,49.75571192200627,CB_3,,3.79,668.4631605939204,10120.22,118.39,940.29,575.76,248.65,508.6,5.96,8.21,2.22,28.73,Demo Club Interior,1995-03-23,Demo Senegal,X1,4.642,30.0,0,1,0,0,0.567,29,1,776,95,11.121,3.02,test,0.47097538880785045,62.43,Bajo,X1,0.47097538880785045,0.49,0.0,0.0,test,17.0,2024-05-25,0.0,0.1681,0.1112,0.1730754661082193,0.0762,0.0931,0.1627,0.1212,0.2866,2.0,0.1717,0.001390364376682148,0.0006,valid,3.2011,2.2182,-0.5889,-1.5718,0.8446,0.5853,0.5889,0.1554,Ajustado,descenso,30,28,descenso,28,True,False,0.0,0.1390364376682148,Ajustado,1-5 M€
900031,ambidiestro,180,80,23490000.0,0.5,22,37.0,Argentina,champions,82,853,664,0.0009239207734695132,0.040172835004880114,DMF,0.83,CB,0.208,2,0.209,polivalente,MID,DEF,Deep Lying Playmaker,Sweeper,CB,media,Player_031,Demo Club Norte,0.007,0.432,0.307,0.137,0.043,0.792,0.164,0.187,0.98,0.263,1.87,0.35,0.742,1.521,0.415,0.56,0.372,0.803,0.103,58.287,15.783,12.629,6.453,4.549,5.436,0.093,0.271,0.1,5.629,0.854,1.189,0.983,0.911,1.351,1.671,1.035,1.138,1.529,0.865,0.301,1.434,0.289,0.13,5.695,4.48,1.326,0.066,0.978,1.134,1.231,1.157,0.476,39.39309252057228,52.43270782173634,40.38209420138082,44.601528509770795,63.32852290310491,84.36324353882384,35.90174941123724,55.83702812965369,45.1688095356853,84.925764993943,91.05194051512021,55.80281320635408,DMF_1,CB_3,23.49,750.0214404001614,9270.79,104.77,1616.81,428.77,122.82,688.24,6.6,5.77,1.5,28.08,Demo Club Norte,2002-11-24,Demo España,X1,7.26,60.0,0,1,1,0,0.726,22,1,136,146,40.841,3.836,train,0.5301728350048801,91.26,Medio,X1,0.5301728350048801,0.49,0.040172835004880114,0.040172835004880114,test,15.0,2024-05-25,0.0,0.1472,0.0579,0.1861012348706038,0.0834,0.1188,0.1791,0.1471,0.2298,2.0,0.1852,0.0009239207734695132,0.0245,train,20.7755,21.9584,-2.7145,-1.5316,0.8844,0.9348,2.7145,0.1156,Ajustado,champions,31,82,champions,82,True,False,4.017283500488011,0.09239207734695132,Ajustado,15-40 M€
900032,izquierdo,174,64,6570000.0,4.0,33,54.0,Europa top occidental,europa,66,987,674,0.0005396796395071345,0.0,CF,0.948,,,1,0.058,especialista,ATT,,Poacher,,,baja,Player_032,Demo Club Capital,1.334,1.216,0.29,0.085,-0.05,1.524,0.089,0.074,0.706,1.612,3.263,0.24,0.298,1.663,0.619,0.431,1.611,0.992,0.082,47.922,13.243,4.033,0.695,3.297,4.857,0.101,0.276,0.129,4.944,0.522,0.465,0.324,0.321,0.841,1.053,0.4,0.557,1.139,0.668,0.433,0.686,0.18,0.121,2.32,5.48,0.41,0.304,0.133,0.247,0.042,0.341,0.619,93.57590399758402,45.09391734765903,46.92407886508855,28.09019648177142,51.36545205272255,23.588427075227568,82.26746213082258,54.95105297556982,47.770660889201444,22.060650616790355,25.468246701855765,36.180584450168645,CF_1,,6.57,1012.5128352757015,10407.58,119.09,1622.16,543.26,200.91,616.49,6.85,9.07,3.02,33.21,Demo Club Capital,1991-01-09,Demo Brasil,X1,5.179,10.0,0,1,1,0,0.21,33,1,726,86,13.031,2.653,train,0.45505753909430613,62.39,Bajo,X0,0.45505753909430613,0.49,0.0,0.0,valid,18.0,2024-05-25,0.0,0.1374,0.1011,0.16175636237635316,0.0717,0.1607,0.1383,0.1191,0.2106,1.0,0.1612,0.0005396796395071345,0.0002,valid,7.1976,7.0332,0.6276,0.4632,1.0955,1.0705,0.6276,0.0955,Ajustado,europa,32,66,europa,66,True,False,0.0,0.053967963950713446,Ajustado,5-15 M€
900033,ambidiestro,187,64,2580000.0,2.0,25,77.0,Portugal,media_tabla,48,3113,1043,0.0011919037509074935,0.0,WF,0.888,FB,0.23,2,0.099,polivalente,ATT,DEF,Wide Playmaker,Inverted Wing Back,FB,media,Player_033,Demo Club Mediterráneo,1.36,1.083,0.336,0.163,-0.073,1.307,0.128,0.1,0.681,0.823,2.619,0.263,1.367,2.559,0.825,1.165,1.52,1.908,0.068,56.229,15.774,5.311,11.603,4.959,7.033,0.125,0.281,0.174,6.898,1.166,0.725,1.451,1.109,2.986,3.104,0.909,0.826,0.524,0.757,0.506,1.728,1.465,1.325,2.343,0.702,0.686,0.224,0.217,0.129,0.549,0.201,0.83,54.58831777556593,71.0426652656993,0.0,67.20477757335968,40.39993248151036,61.55088273939859,47.936775538680905,69.33252008928068,25.65129371571505,33.8427574370927,62.84010579502209,59.96784519377621,WF_2,FB_2,2.58,3017.3768778425124,9996.77,116.48,1168.91,294.32,212.87,831.18,8.69,6.62,2.7,31.94,Demo Club Mediterráneo,1999-02-10,Demo Brasil,X1,4.747,30.0,0,3,0,0,0.513,25,1,853,119,40.041,3.383,train,0.4405227831790429,66.11,Bajo,X0,0.4405227831790429,0.49,0.0,0.0,train,29.0,2024-05-25,1.0,0.2579,0.2579,0.3604640139401216,0.2434,0.3099,0.2992,0.4041,0.4538,2.0,0.3593,0.0011919037509074935,0.0005,valid,3.6827,2.7984,1.1027,0.2184,1.4274,1.0847,1.1027,0.4274,Ajustado,media_tabla,33,48,media_tabla,48,True,True,0.0,0.11919037509074935,Ajustado,1-5 M€
900034,derecho,175,62,10210000.0,2.0,27,68.0,Sudamérica exportadora,baja_tabla,41,2127,1093,0.002550156264616793,0.03590447029574584,WF,0.727,FB,0.28,2,0.091,polivalente,ATT,DEF,Wide Playmaker,Full Back,FB,alta,Player_034,Demo Club Atlántico,0.898,1.306,0.435,0.14,0.084,1.633,0.141,0.168,1.07,1.587,3.088,0.519,1.041,3.195,0.928,1.355,1.04,1.399,0.068,43.896,14.017,8.536,9.978,3.572,6.541,0.149,0.319,0.223,7.0,1.322,1.11,0.796,1.613,2.644,2.255,1.093,1.511,0.666,0.53,0.498,1.282,1.737,1.283,3.101,1.026,0.362,0.01,0.367,0.131,0.4,0.102,1.003,58.43899182225446,59.32546589559566,37.564047275533866,59.80380343685306,47.704692550152345,33.19724385235306,76.22083144512864,59.15761661498803,46.23809564321092,35.92056670904675,42.673219563269704,16.68987242874382,WF_2,FB_3,10.21,2016.811732643619,10934.02,106.31,1039.12,440.92,204.89,839.8,7.36,8.15,2.73,33.84,Demo Club Atlántico,1997-05-02,Demo Argentina,X1,13.283,30.0,0,4,1,0,0.55,27,0,326,32,35.197,3.799,train,0.5259044702957458,76.21,Medio,X1,0.5259044702957458,0.49,0.03590447029574584,0.03590447029574584,valid,6.0,2024-05-25,1.0,0.3362,0.1198,0.281636616800843,0.1596,0.0862,0.2684,0.2719,0.4207,0.0,0.2791,0.002550156264616793,0.0226,train,11.6339,11.9256,1.4239,1.7156,1.1395,1.168,1.4239,0.1395,Ajustado,baja_tabla,34,41,baja_tabla,41,True,True,3.590447029574584,0.2550156264616793,Ajustado,5-15 M€
900035,ambidiestro,171,79,760000.0,2.5,34,84.0,Sudamérica exportadora,descenso,26,1354,-877,0.004421408712797614,0.004146186577926647,CB,0.993,,,1,0.131,principal_clara,DEF,,Ball Playing Defender,,,baja,Player_035,Demo Club Sur,0.1,0.178,0.08,0.117,0.003,0.431,0.093,0.096,0.638,0.029,0.861,0.083,-0.132,0.716,0.433,0.319,0.309,0.899,0.108,36.019,18.11,10.728,3.094,0.0,5.714,0.159,0.503,0.083,6.266,0.18,0.267,0.441,0.207,0.931,1.551,0.432,0.22,0.253,0.337,0.22,0.52,0.635,0.262,5.087,4.082,1.152,0.133,0.984,0.693,1.19,1.404,0.937,55.58208680560983,47.62243551001454,61.908893644613315,26.091777132024298,45.887127112722666,50.99011281191855,41.320780049619344,37.68896708733662,53.24753599669925,75.36024535812234,55.53647865250366,57.42406015394129,CB_2,,0.76,1352.5241844328539,8395.48,93.02,1018.71,477.59,132.84,615.55,4.05,8.93,1.52,28.02,Demo Club Sur,1990-05-16,Demo Portugal,X1,25.814,30.0,0,1,1,0,0.126,34,1,278,154,17.005,1.125,train,0.49414618657792664,1.28,Medio,X1,0.49414618657792664,0.49,0.004146186577926647,0.004146186577926647,test,17.0,2024-05-25,0.0,0.2231,0.0694,0.25494122426575727,0.1657,0.0848,0.1678,0.2195,0.2901,0.0,0.2505,0.004421408712797614,0.0043,valid,1.8826,0.6296,1.1226,-0.1304,2.4771,0.8284,1.1226,1.4771,Ajustado,descenso,35,26,descenso,26,True,False,0.4146186577926647,0.4421408712797614,Ajustado,0-1 M€
900036,ambidiestro,178,89,3010000.0,3.0,31,28.0,Norte de África,champions,82,788,-249,0.0014102011716313442,0.0,CF,0.979,,,1,0.082,principal_clara,ATT,,Mobile Striker,,,baja,Player_036,Demo Club Interior,1.125,1.381,0.369,0.15,0.116,1.05,0.112,0.147,1.158,1.616,3.292,0.485,0.586,1.989,0.606,0.58,1.542,1.109,0.076,43.043,13.219,10.812,4.658,3.756,5.05,0.117,0.307,0.144,5.568,0.514,0.82,0.183,0.629,0.256,0.355,0.721,0.581,0.234,0.397,1.273,0.686,0.347,0.054,2.06,3.968,0.217,0.195,0.129,0.1,0.097,0.202,1.061,72.56318807384969,54.89272235292897,35.79307547023167,42.136228312568285,84.03736028204347,31.680954857846324,56.05768249398933,65.72844066812283,26.888433334701304,56.312647158462966,67.90130802589503,40.667826925860446,CF_2,,3.01,757.4037332827087,10360.01,113.25,632.14,583.73,233.24,770.92,2.65,9.26,2.1,28.41,Demo Club Interior,1993-12-07,Demo Argentina,X0,3.027,30.0,0,1,1,0,0.358,31,1,101,108,10.154,3.279,test,0.44429467814008294,18.04,Bajo,X0,0.44429467814008294,0.49,0.0,0.0,test,25.0,2024-05-25,0.0,0.169,0.0903,0.1349348965252778,0.0897,0.055,0.1083,0.1576,0.1525,0.0,0.1335,0.0014102011716313442,0.0006,valid,3.8348,2.9817,0.8248,-0.0283,1.274,0.9906,0.8248,0.274,Ajustado,champions,36,82,champions,82,False,False,0.0,0.14102011716313442,Ajustado,1-5 M€
900037,izquierdo,180,85,6890000.0,0.5,24,18.0,Portugal,europa,65,2124,1132,0.0021851221605522432,0.019312627663577886,WF,0.806,CF,0.268,2,0.555,polivalente,ATT,ATT,Winger,Target Man,CF,media,Player_037,Demo Club Norte,1.224,1.389,0.355,0.294,0.003,1.345,0.094,0.095,0.884,0.435,3.764,0.358,1.333,2.572,1.199,1.01,0.859,1.45,0.282,52.168,20.813,10.282,8.849,2.332,7.113,0.136,0.399,0.188,7.526,1.475,1.024,0.709,1.554,3.116,4.766,1.251,0.697,0.99,0.875,1.566,1.981,1.633,1.877,1.588,0.132,0.439,0.162,0.387,0.385,0.369,0.366,0.502,35.63004085698339,18.668922537888648,56.43896924590859,65.26601806950957,34.880650725703354,54.200347702837824,38.94838485495862,39.18258839914859,62.83273058245502,66.01605672936317,41.36154618800967,48.98939162004993,WF_3,CF_3,6.89,1625.5992033178666,10234.86,106.14,1211.47,503.02,205.37,854.72,6.97,10.01,3.86,31.63,Demo Club Norte,2000-04-25,Demo Argentina,X1,15.421,10.0,0,2,1,0,0.019,24,1,345,42,35.52,3.644,train,0.5093126276635779,88.66,Medio,X1,0.5093126276635779,0.49,0.019312627663577886,0.019312627663577886,test,17.0,2024-05-25,1.0,0.3409,0.2359,0.3214308124262236,0.2157,0.2122,0.2633,0.3663,0.3797,1.0,0.3192,0.0021851221605522432,0.0125,valid,6.9232,6.7027,0.0332,-0.1873,1.0048,0.9728,0.0332,0.0048,Ajustado,europa,37,65,europa,65,True,True,1.9312627663577886,0.21851221605522433,Ajustado,5-15 M€
900038,ambidiestro,193,74,9940000.0,3.0,29,45.0,Norte de África,media_tabla,51,1107,542,0.0026710689169926853,0.0,CMF,0.851,,,1,0.105,principal_clara,MID,,Holding Midfielder,,,baja,Player_038,Demo Club Capital,0.769,0.763,0.248,0.185,0.074,0.539,0.126,0.163,1.081,0.89,1.976,0.322,1.114,1.448,0.649,0.569,0.617,1.606,0.169,48.766,25.401,12.136,9.434,3.632,7.331,0.15,0.521,0.193,8.394,1.188,1.028,1.443,0.848,1.007,1.768,0.843,1.491,1.545,0.775,0.182,1.215,0.0,0.0,4.959,3.615,0.498,0.263,0.369,0.687,1.108,1.23,0.912,31.54430350066449,51.73903944902805,64.14144060109123,34.386023911302956,71.78048021210505,25.1328573698184,52.178974667511724,61.60687925480463,66.500304280531,65.45003071623903,74.73529414017851,38.21743823157279,CMF_2,,9.94,1102.4410177287514,11439.32,109.7,1199.24,378.8,149.75,335.4,4.71,9.6,1.63,30.15,Demo Club Capital,1995-09-01,Demo Marruecos,X1,4.486,21.0,0,3,0,0,0.83,29,1,313,241,20.497,2.187,train,0.46518310280840214,29.85,Bajo,X1,0.46518310280840214,0.49,0.0,0.0,valid,11.0,2024-05-25,0.0,0.1733,0.1352,0.18312262096452184,0.1167,0.0742,0.1093,0.1467,0.3268,2.0,0.1805,0.0026710689169926853,0.0011,train,7.3466,6.8154,-2.5934,-3.1246,0.7391,0.6857,2.5934,0.2609,Potencialmente sobrevalorado,media_tabla,38,51,media_tabla,51,True,False,0.0,0.26710689169926854,Sobrevalorado por mercado,5-15 M€
900039,derecho,172,84,1270000.0,2.5,30,79.0,Portugal,baja_tabla,43,921,-887,0.0004589214878587938,0.0,CB,0.978,,,1,0.104,especialista,DEF,,Stopper,,,baja,Player_039,Demo Club Mediterráneo,0.31,0.253,0.118,0.061,0.024,0.515,0.103,0.124,0.845,0.473,1.145,0.142,0.154,1.08,0.383,0.344,0.255,0.072,0.044,34.103,9.564,7.5,2.152,0.0,3.107,0.091,0.28,0.088,3.513,0.44,0.243,0.437,0.429,0.582,0.949,0.0,0.076,0.044,0.637,0.088,0.638,0.308,0.988,6.296,3.7,1.189,0.032,1.438,0.615,1.094,1.345,1.092,57.89016661042825,45.38956126930695,46.40731382259741,43.36273333838369,41.86471388930807,21.803748389937844,44.88308503917823,38.11263581828601,34.04819299130038,64.9113439110922,63.314524761576145,77.18915668704159,CB_1,,1.27,907.3045240057471,10414.61,100.1,1584.13,668.91,160.47,785.49,2.47,8.08,1.26,27.57,Demo Club Mediterráneo,1994-06-15,Demo Brasil,X0,5.608,45.0,0,4,1,0,0.816,30,1,1017,29,37.781,2.98,test,0.47570732834973795,96.43,Bajo,X1,0.47570732834973795,0.49,0.0,0.0,valid,26.0,2024-05-25,0.0,0.1706,0.0993,0.19303329816469028,0.1254,0.136,0.1396,0.1785,0.2958,1.0,0.1926,0.0004589214878587938,0.0002,train,2.6469,1.5505,1.3769,0.2805,2.0842,1.2209,1.3769,1.0842,Ajustado,baja_tabla,39,43,baja_tabla,43,False,False,0.0,0.045892148785879376,Ajustado,1-5 M€
900040,ambidiestro,174,79,2230000.0,2.5,29,74.0,Europa top occidental,descenso,36,2229,-833,0.0005644683224113774,0.025366161740442594,AMF,0.693,CMF,0.181,2,0.34,polivalente,MID,MID,Advanced Playmaker,Holding Midfielder,CMF,alta,Player_040,Demo Club Atlántico,1.089,1.187,0.325,0.202,0.048,0.82,0.11,0.126,0.995,1.229,2.967,0.373,1.517,2.958,0.997,0.841,0.872,1.936,0.107,45.529,21.418,9.511,7.31,4.401,8.615,0.189,0.47,0.242,9.507,0.815,1.109,0.821,0.908,2.385,4.103,0.853,1.171,1.116,0.561,0.459,0.958,0.914,0.0,3.27,2.409,0.392,0.19,0.347,0.156,0.384,0.183,0.213,67.11665788001646,44.57840259818214,72.5894070906019,76.08946458725809,96.5844725771415,56.101882752118954,55.24495907943175,64.60045817445369,46.37508026434935,55.07342896077516,54.246793070047765,11.523912142000448,AMF_1,CMF_2,2.23,1957.0924269762795,11603.83,101.07,1605.42,673.94,55.91,409.36,8.39,8.9,1.77,28.01,Demo Club Atlántico,1995-11-20,Demo España,X1,11.424,60.0,0,1,0,0,0.676,29,1,132,85,9.566,1.237,test,0.5153661617404426,38.68,Medio,X1,0.5153661617404426,0.49,0.025366161740442594,0.025366161740442594,valid,23.0,2024-05-25,0.0,0.4242,0.1385,0.2889646292604394,0.1825,0.244,0.2841,0.3383,0.4182,2.0,0.2884,0.0005644683224113774,0.0154,train,3.6979,2.8167,1.4679,0.5867,1.6583,1.2631,1.4679,0.6583,Ajustado,descenso,40,36,descenso,36,True,False,2.5366161740442594,0.05644683224113774,Ajustado,1-5 M€
900041,ambidiestro,196,77,750000.0,2.5,30,3.0,Sudamérica exportadora,champions,76,999,726,0.0052088207619528926,0.0,CB,0.877,,,1,0.113,especialista,DEF,,Ball Playing Defender,,,baja,Player_041,Demo Club Sur,-0.213,0.201,0.105,0.112,-0.028,0.516,0.087,0.064,0.497,0.0,1.212,0.077,0.307,0.325,0.307,0.267,0.28,0.74,0.122,53.084,14.868,9.275,0.252,1.046,4.685,0.088,0.28,0.057,4.726,0.216,0.33,0.385,0.336,0.08,0.15,0.134,0.253,0.641,0.702,0.345,0.535,0.0,0.0,7.018,5.221,1.246,0.264,0.637,0.788,1.601,1.112,1.313,30.57733239306662,24.36601970578844,43.956053886377,0.0,37.23920871780071,40.241566733746225,62.38798318439342,37.97938236973086,52.45104222064698,31.269506561280572,69.82698953646857,62.89213315662549,CB_2,,0.75,997.259759469346,9021.59,104.37,1156.29,300.56,211.02,391.58,6.71,9.08,1.67,25.17,Demo Club Sur,1994-07-04,Demo Uruguay,X0,3.455,60.0,0,2,0,0,0.436,30,1,621,236,0.393,2.241,train,0.40382805044767434,61.25,Bajo,X0,0.40382805044767434,0.49,0.0,0.0,valid,15.0,2024-05-25,0.0,0.2418,0.1356,0.17667173789147977,0.0931,0.112,0.1169,0.1481,0.2228,2.0,0.1715,0.0052088207619528926,0.0021,valid,2.0048,0.7769,1.2548,0.0269,2.6731,1.0359,1.2548,1.6731,Ajustado,champions,41,76,champions,76,False,False,0.0,0.5208820761952893,Ajustado,0-1 M€
900042,derecho,173,67,4190000.0000000005,4.0,26,71.0,Francia,europa,62,1933,348,0.0013991752409041173,0.0,DMF,0.963,,,1,0.107,principal_clara,MID,,Deep Lying Playmaker,,,baja,Player_042,Demo Club Interior,0.064,0.352,0.0,0.05,0.0,0.632,0.0,0.0,0.0,0.201,1.766,0.0,0.779,0.538,0.568,0.62,0.307,0.88,0.033,68.606,20.659,11.3,5.314,2.16,5.821,0.085,0.301,0.085,6.065,1.092,1.054,1.251,0.746,0.989,1.848,0.333,0.454,1.267,0.601,0.466,0.855,1.022,0.15,4.897,4.952,0.956,0.159,0.677,0.499,1.511,1.469,1.484,68.34852964439244,71.68422150289055,46.281533569570286,38.83779454486687,42.837123392405466,39.380142942293865,21.336873895212488,53.70578732960864,56.77655474314727,63.39931158422657,65.36631327795546,44.183697021039606,DMF_1,,4.19,1983.7150251602059,10636.81,99.12,1069.48,274.08,79.07,387.27,5.6,8.06,1.69,26.39,Demo Club Interior,1998-03-01,Demo Portugal,X1,11.102,7.0,1,2,0,0,0.618,26,1,236,91,13.57,1.417,test,0.4469189395068572,52.29,Bajo,X0,0.4469189395068572,0.49,0.0,0.0,train,13.0,2024-05-25,0.0,0.3954,0.1749,0.2862854604114279,0.1457,0.1136,0.2524,0.3395,0.3238,1.0,0.2849,0.0013991752409041173,0.0006,train,4.2219,3.4481,0.0319,-0.7419,1.0076,0.8229,0.0319,0.0076,Ajustado,europa,42,62,europa,62,True,False,0.0,0.13991752409041172,Ajustado,1-5 M€
900043,derecho,181,80,8420000.0,5.0,32,64.0,África subsahariana,media_tabla,46,2645,494,0.002056307512170448,0.0,DMF,0.986,,,1,0.091,principal_clara,MID,,Ball Winning Midfielder,,,baja,Player_043,Demo Club Norte,0.572,0.511,0.19,0.155,-0.006,0.535,0.129,0.125,0.767,0.103,1.471,0.184,0.718,2.655,1.162,0.778,0.549,0.596,0.121,63.417,23.653,6.603,9.547,2.768,5.494,0.087,0.373,0.091,5.902,1.019,0.829,1.149,1.062,0.56,0.704,0.35,1.03,1.156,0.806,0.44,1.321,0.109,0.305,5.774,2.912,1.26,0.323,0.528,0.364,1.068,1.641,0.673,58.00259984689115,55.062384939388856,52.008616491300764,41.90300431238604,67.65120505519879,60.761089406507125,34.624407544807895,30.709971630065205,71.96401817404637,66.82481988326694,46.938341249091586,68.40847610910068,DMF_2,,8.42,2126.345204598281,10330.7,112.16,1326.27,420.3,152.68,553.31,2.73,9.47,2.8,28.6,Demo Club Norte,1992-08-21,Demo Argentina,X1,9.103,21.0,1,3,0,0,0.945,32,0,299,221,24.088,3.368,test,0.4507108106783159,74.48,Bajo,X0,0.4507108106783159,0.49,0.0,0.0,valid,11.0,2024-05-25,0.0,0.191,0.1223,0.3418907205886433,0.18,0.1828,0.2387,0.328,0.4351,0.0,0.3398,0.002056307512170448,0.0008,valid,7.6757,7.5233,-0.7443,-0.8967,0.9116,0.8935,0.7443,0.0884,Ajustado,media_tabla,43,46,media_tabla,46,True,False,0.0,0.20563075121704477,Ajustado,5-15 M€
900044,izquierdo,191,81,17810000.0,2.0,20,30.0,Europa resto,baja_tabla,39,744,1197,0.00021171323373175063,0.0,FB,0.861,DMF,0.19,2,0.472,polivalente,DEF,MID,Inverted Wing Back,Deep Lying Playmaker,DMF,media,Player_044,Demo Club Capital,0.494,0.47,0.0,0.114,0.0,1.331,0.0,0.0,0.0,0.733,2.802,0.0,0.822,1.543,0.979,0.252,0.333,0.778,0.069,55.889,19.088,8.336,6.241,4.124,6.418,0.115,0.342,0.097,6.877,1.121,0.519,1.038,0.215,2.395,2.023,1.058,1.337,0.965,0.753,0.457,1.34,2.085,0.853,5.195,4.866,0.79,0.328,0.459,1.21,1.195,0.854,0.27,56.071140201731026,40.276015457325805,61.460933338525216,34.14140620630697,17.374911768325653,59.74189932806463,45.00270142796816,29.555575239262204,52.85838348971791,54.70557436055855,54.55171271599264,64.55849212857721,FB_2,DMF_1,17.81,648.3454258473848,10329.17,121.68,1327.89,502.2,270.46,930.97,6.97,11.54,2.45,26.79,Demo Club Capital,2004-11-21,Demo Marruecos,X0,6.209,30.0,0,4,1,0,0.693,20,1,129,177,1.871,1.268,train,0.4604309768874893,31.87,Bajo,X1,0.4604309768874893,0.49,0.0,0.0,valid,30.0,2024-05-25,0.0,0.1778,0.0821,0.1614904246323265,0.0657,0.1221,0.1441,0.1552,0.2645,0.0,0.1613,0.00021171323373175063,0.0001,valid,18.9847,19.8008,1.1747,1.9908,1.066,1.1118,1.1747,0.066,Ajustado,baja_tabla,44,39,baja_tabla,39,False,False,0.0,0.021171323373175063,Ajustado,15-40 M€
