player_id,foot,height,weight,market_value_eur,contract_years,age,rank,country_group,team_group_model,team_points_1a,minutes_2324,minutes_variation,risk_load_excess,risk_hist_excess,primary_position,primary_position_share,secondary_position,secondary_position_share,n_posiciones,versatilidad_posicional,perfil_posicional,linea_principal,linea_secundaria,primary_role,secondary_role,secondary_role_position,polivalencia_global,player_name,team,offensive_impact,expected_offensive_impact,xg90,xa90,npg_minus_xg90,shots_on_target90,shot_quality,goal_conversion,finishing_ratio,box_threat,remates90,goles90,creativity_index,assist_chain90,chance_creation,assist_involvement,movement_threat,key_passes90,assist90,passes_completed90,forward_passes_completed90,long_passes_completed90,final_third_passes_completed90,deep_passes_completed90,progressive_passes_completed90,progressive_passing_ratio,verticality,final_third_ratio,progressive_passes90,progression_index,progression_eff,deep_progression,box_progression,dribbles_completed90,attacking_duels_won90,offensive_duel_proxy,penetration,involvement,centrality,box_presence,foul_draw_rate,crosses_completed90,crossing_threat,defensive_duels_won90,aerial_duels_won90,def_activity,discipline_penalty,clean_defense,def_activity_per_foul,defensive_impact,defense_global,area_raw,ataque_score_posicion_principal,creacion_score_posicion_principal,pase_score_posicion_principal,progresion_regate_score_posicion_principal,participacion_score_posicion_principal,defensa_score_posicion_principal,ataque_score_rol_principal,creacion_score_rol_principal,pase_score_rol_principal,progresion_regate_score_rol_principal,participacion_score_rol_principal,defensa_score_rol_principal,primary_role_code,secondary_role_code,market_value_mill,skill_minutes,distance_p90,m_per_min_p90,running_distance_p90,hsr_distance_p90,sprint_distance_p90,hi_distance_p90,high_acc_count_p90,high_dec_count_p90,explosive_acc_to_sprint_p90,psv99,team_name,birthday,nationality,lesionado,incidencia,duracion_mediana,critical_injury,gravedad,recurrence,reincidencia,muscle_share,age_hist,diversity,dias_desde_ultima_lesion,dias_baja_acumulados,sd_dias_baja,media_gravedad,split_hist,prob_lesion_lasso,percentil_riesgo_lasso,grupo_riesgo_lasso,pred_lesion_lasso,p_hist,p_basal_hist,exceso_riesgo_hist,exceso_riesgo_hist_pos,split_jugador,n_ventanas_modelo,fecha_ultima_ventana,lesion_observada_jugador,suma_prob_ventanas,lesiones_esperadas,prob_lesion_temporada,prob_lesion_media,prob_lesion_ultima,prob_lesion_reciente,prob_lesion_p90,prob_lesion_max,n_episodios_observados,prob_lesion_temporada_basal_exposicion,risk_load_excess_src,penalizacion_lesion_pct_load,split,pred_iso_mill,pred_raw_mill,diff_iso_mill,diff_raw_mill,ratio_iso,ratio_raw,abs_error_iso_mill,abs_pct_error_iso,market_signal,team_group_table,posicion_final,team_points_2324,uefa_classification,puntos_en_1a,injured_2324_hist,injured_2324_load,risk_hist_pct,risk_load_pct,error_label,value_band
900045,izquierdo,180,79,9270000.0,2.0,29,40.0,África subsahariana,descenso,26,2294,178,0.002601381639606661,0.0,WF,0.858,,,1,0.038,principal_clara,ATT,,Wide Playmaker,,,baja,Player_045,Demo Club Mediterráneo,1.229,1.156,0.291,0.167,0.008,0.979,0.083,0.085,0.877,1.308,3.507,0.299,0.718,1.586,1.3,0.855,0.695,1.127,0.129,45.566,11.42,7.027,3.446,4.329,6.999,0.154,0.251,0.215,7.379,1.419,1.623,1.291,0.667,2.243,3.219,1.281,1.18,1.068,0.793,0.772,1.625,3.273,1.276,3.842,1.985,0.325,0.096,0.192,0.245,0.529,0.231,1.47,46.01837793110819,75.16908114542514,42.68217206988513,51.99816984403678,42.880035397946926,39.23358470328728,77.46213565529676,69.21176213708588,39.70282280282544,47.46948573453632,34.05496516534881,28.691257851659728,WF_2,,9.27,2275.47802945878,10793.09,100.99,1104.95,568.75,188.6,557.69,6.52,7.1,2.89,31.72,Demo Club Mediterráneo,1995-06-06,Demo Portugal,X0,5.792,21.0,0,3,0,0,0.552,29,1,536,191,34.359,2.575,test,0.44114922639254034,74.91,Bajo,X0,0.44114922639254034,0.49,0.0,0.0,valid,20.0,2024-05-25,0.0,0.2798,0.1877,0.26829691331515515,0.1265,0.2171,0.2523,0.2229,0.3421,1.0,0.2657,0.002601381639606661,0.001,valid,10.7562,11.0606,1.4862,1.7906,1.1603,1.1932,1.4862,0.1603,Ajustado,descenso,45,26,descenso,26,False,False,0.0,0.2601381639606661,Ajustado,5-15 M€
900046,derecho,179,74,11420000.0,2.5,30,49.0,Argentina,champions,80,1558,645,0.003151310398383098,0.0,CMF,0.74,AMF,0.263,2,0.421,polivalente,MID,MID,Box-to-box Midfielder,Second Striker,AMF,alta,Player_046,Demo Club Atlántico,0.464,0.928,0.197,0.141,0.058,1.065,0.075,0.097,1.032,1.164,2.639,0.255,0.839,3.2,1.05,0.528,0.314,1.52,0.105,53.585,22.08,10.499,11.583,2.912,8.688,0.162,0.412,0.175,9.617,0.68,0.739,1.261,0.602,1.081,1.501,1.083,1.071,0.996,1.773,0.795,1.798,0.063,0.0,2.491,2.474,0.585,0.173,0.845,0.668,0.503,0.394,1.337,45.60967312385507,62.87310427091971,44.68136080083195,42.21626040486445,61.18427332627989,44.75358320462196,44.39279308371442,30.227519384646396,47.18513834424906,51.83088598822032,72.36364775873105,39.93110975962682,CMF_3,AMF_2,11.42,1221.000802900525,11200.91,119.31,1278.33,372.72,261.94,295.55,7.2,11.48,0.8,29.33,Demo Club Atlántico,1994-08-27,Demo Portugal,X0,9.185,60.0,0,4,0,0,0.706,30,1,1082,86,17.294,2.525,train,0.43811458667662323,50.0,Bajo,X0,0.43811458667662323,0.49,0.0,0.0,train,29.0,2024-05-25,0.0,0.2886,0.1123,0.19584982620326727,0.0966,0.075,0.1325,0.1914,0.286,1.0,0.1927,0.003151310398383098,0.0013,valid,12.8806,13.1797,1.4606,1.7597,1.1279,1.1541,1.4606,0.1279,Ajustado,champions,46,80,champions,80,False,False,0.0,0.31513103983830976,Ajustado,5-15 M€
900047,izquierdo,172,63,3230000.0,5.0,23,83.0,Norte de África,europa,61,1661,-569,0.0016468470347675284,0.042253769666228624,CB,0.912,,,1,0.07,principal_clara,DEF,,Ball Playing Defender,,,baja,Player_047,Demo Club Sur,0.613,0.417,0.12,0.143,-0.031,0.586,0.106,0.078,0.524,0.0,1.135,0.089,0.23,1.967,0.722,0.171,0.289,0.421,0.091,27.306,9.551,7.564,5.525,0.0,2.914,0.107,0.35,0.11,3.288,0.204,0.165,0.15,0.186,1.007,1.362,0.436,0.462,0.337,0.362,0.167,0.572,0.721,0.187,6.106,3.395,1.377,0.197,0.909,1.078,1.448,1.111,1.454,61.37876641224395,55.076611902646846,59.08749368731626,28.86964450511421,70.34256815814899,51.29180692467979,37.315053705907346,48.921856805126126,59.779421814248074,39.39372041585186,47.094032729130525,46.85523852445616,CB_2,,3.23,1303.7517702972348,8937.97,110.96,1095.77,220.37,164.24,542.74,2.27,9.12,1.89,28.92,Demo Club Sur,2001-03-08,Demo Portugal,X1,16.671,30.0,0,2,0,0,0.813,23,1,780,30,24.774,2.282,train,0.5322537696662286,41.1,Medio,X1,0.5322537696662286,0.49,0.042253769666228624,0.042253769666228624,train,21.0,2024-05-25,1.0,0.3045,0.1082,0.26190169088406384,0.1075,0.1533,0.1459,0.308,0.3627,1.0,0.2603,0.0016468470347675284,0.026,train,4.4662,3.7424,1.2362,0.5124,1.3827,1.1586,1.2362,0.3827,Ajustado,europa,47,61,europa,61,True,True,4.225376966622862,0.16468470347675285,Ajustado,1-5 M€
900048,izquierdo,184,90,15410000.0,4.0,25,41.0,Europa top occidental,media_tabla,43,951,-268,0.0007526422886089323,0.015096078463640805,AMF,0.988,,,1,0.052,principal_clara,MID,,Second Striker,,,baja,Player_048,Demo Club Interior,1.395,1.05,0.355,0.123,0.107,1.219,0.102,0.132,1.141,1.43,3.49,0.462,1.346,3.646,1.314,0.892,1.311,1.318,0.118,54.512,21.219,10.056,9.388,3.819,5.742,0.105,0.389,0.202,5.739,0.841,1.169,0.557,0.832,2.115,3.884,0.725,0.933,1.081,1.537,1.265,0.985,0.397,0.776,3.324,2.123,0.436,0.227,0.517,0.415,0.394,0.444,0.766,53.01657029927809,67.1411597105795,79.68124515279001,53.37390643651429,33.70363508622768,57.1896210962536,64.96283787625117,55.12314673379493,56.56388068674434,53.56116551606618,51.84972293170724,22.675313573050015,AMF_2,,15.41,952.4264430215054,9987.13,101.79,1074.24,289.84,194.97,465.43,3.97,10.53,2.33,29.83,Demo Club Interior,1999-06-13,Demo Uruguay,X0,7.455,10.0,0,2,0,1,0.891,25,0,1023,34,22.952,1.53,test,0.5050960784636408,49.07,Medio,X1,0.5050960784636408,0.49,0.015096078463640805,0.015096078463640805,test,13.0,2024-05-25,1.0,0.2058,0.0435,0.17263523112151263,0.0773,0.0701,0.1719,0.1241,0.1996,2.0,0.1719,0.0007526422886089323,0.0094,train,15.5526,15.6658,0.1426,0.2558,1.0093,1.0166,0.1426,0.0093,Ajustado,media_tabla,48,43,media_tabla,43,False,True,1.5096078463640805,0.07526422886089323,Ajustado,15-40 M€
900049,ambidiestro,183,70,820000.0,4.0,27,11.0,Portugal,baja_tabla,39,1386,630,0.00040866998242033336,0.0,DMF,0.942,,,1,0.048,especialista,MID,,Ball Winning Midfielder,,,baja,Player_049,Demo Club Norte,0.342,0.425,0.243,0.134,0.066,0.483,0.25,0.318,1.055,0.158,0.972,0.309,0.608,1.847,0.354,0.268,0.472,0.771,0.101,56.46,27.237,11.563,3.998,2.285,7.287,0.129,0.482,0.103,7.588,1.017,1.088,0.97,1.183,1.452,2.126,1.216,0.49,0.877,1.543,0.352,1.142,0.0,0.324,5.625,3.525,1.107,0.293,0.985,0.764,0.806,0.349,0.635,51.64650255457657,55.88009692960518,63.423892356075314,52.06426090569226,90.61738787200666,52.40635451057008,19.635130598954607,31.135610861876184,75.78001743080344,65.24924708377793,47.26411067579545,51.19914357583409,DMF_2,,0.82,1214.5061611549077,9008.36,117.31,1104.33,209.13,173.93,579.4,4.36,6.8,1.65,29.4,Demo Club Norte,1997-06-17,Demo Argentina,X1,5.153,7.0,0,4,1,0,0.967,27,0,241,133,36.772,2.412,test,0.4746775521146768,89.14,Bajo,X1,0.4746775521146768,0.49,0.0,0.0,train,13.0,2024-05-25,0.0,0.2291,0.1631,0.20556798601957885,0.1154,0.1439,0.1869,0.1908,0.2929,2.0,0.2052,0.00040866998242033336,0.0002,valid,1.8713,0.616,1.0513,-0.204,2.2821,0.7512,1.0513,1.2821,Ajustado,baja_tabla,49,39,baja_tabla,39,True,False,0.0,0.04086699824203333,Ajustado,0-1 M€
900050,derecho,181,63,12460000.0,0.5,25,72.0,Europa top occidental,descenso,36,3199,-882,0.0001709315627063054,0.0,CF,0.883,,,1,0.103,principal_clara,ATT,,Mobile Striker,,,baja,Player_050,Demo Club Capital,1.365,1.379,0.377,0.142,0.098,1.251,0.155,0.195,1.112,1.081,2.43,0.475,0.27,1.373,0.774,0.44,0.645,1.045,0.051,36.286,15.563,3.889,4.563,3.465,5.906,0.163,0.429,0.171,6.308,0.741,0.529,0.199,0.442,1.844,2.85,0.293,0.656,0.778,0.89,0.79,1.163,0.818,0.0,0.992,3.577,0.289,0.077,0.147,0.101,-0.037,0.364,0.621,50.24866208891996,57.09522377470422,62.45853035325743,57.66179562928522,51.51478908734914,37.676984953417005,52.92376028046467,41.81914804517687,53.86579090435057,42.802169324027396,37.94183119401332,28.57823165051487,CF_2,,12.46,2469.307928502338,10523.55,103.35,1188.65,548.28,113.18,695.79,5.58,5.42,3.73,32.25,Demo Club Capital,1999-11-04,Demo Brasil,X0,16.232,10.0,0,3,0,0,0.57,25,0,696,47,10.621,2.789,test,0.41079185965551224,63.85,Bajo,X0,0.41079185965551224,0.49,0.0,0.0,valid,16.0,2024-05-25,1.0,0.5627,0.2394,0.4184096534751377,0.2117,0.3877,0.3835,0.493,0.5049,1.0,0.4182,0.0001709315627063054,0.0001,valid,9.8594,9.3268,-2.6006,-3.1332,0.7913,0.7485,2.6006,0.2087,Potencialmente sobrevalorado,descenso,50,36,descenso,36,False,True,0.0,0.017093156270630537,Sobrevalorado por mercado,5-15 M€
900051,ambidiestro,193,83,5410000.0,2.5,31,5.0,España,champions,80,1656,726,0.0011292418464587943,0.0,DMF,0.881,,,1,0.049,principal_clara,MID,,Ball Winning Midfielder,,,baja,Player_051,Demo Club Mediterráneo,0.453,0.393,0.22,0.07,0.053,0.617,0.13,0.162,1.011,0.483,1.687,0.273,0.641,1.808,0.735,0.647,0.356,1.011,0.053,56.481,20.507,10.358,8.382,1.12,6.22,0.11,0.363,0.103,6.95,0.859,0.263,0.655,0.358,1.149,2.076,0.645,1.204,0.829,1.72,0.168,1.147,0.893,0.176,5.642,4.252,1.456,0.292,1.35,1.438,0.728,1.092,0.28,21.15013085829918,52.304222120636084,64.66811952972094,77.93810282277275,52.15266667642426,37.0426783236511,61.51497012417105,63.29255756026291,51.662969241849524,28.075626644147654,75.42265689916802,53.262986133388225,DMF_2,,5.41,1714.6366096567954,8734.15,105.63,930.08,343.96,123.85,424.27,2.48,5.2,2.47,28.28,Demo Club Mediterráneo,1993-08-18,Demo Marruecos,X0,14.948,10.0,0,3,0,1,0.509,31,1,125,101,18.961,1.284,test,0.44417717776026056,72.92,Bajo,X0,0.44417717776026056,0.49,0.0,0.0,train,13.0,2024-05-25,0.0,0.2588,0.1737,0.22069837602437653,0.1301,0.1682,0.1523,0.2796,0.2877,0.0,0.2196,0.0011292418464587943,0.0005,train,5.0983,4.504,-0.3117,-0.906,0.9424,0.8325,0.3117,0.0576,Ajustado,champions,51,80,champions,80,False,False,0.0,0.11292418464587943,Ajustado,5-15 M€
900052,ambidiestro,183,77,4170000.0,5.0,19,36.0,España,europa,60,1973,-594,0.0006498374075431087,0.0,CB,0.686,DMF,0.157,2,0.111,polivalente,DEF,MID,Sweeper,Deep Lying Playmaker,DMF,alta,Player_052,Demo Club Atlántico,0.211,0.484,0.036,0.079,0.004,0.344,0.05,0.056,0.465,0.246,0.713,0.04,0.328,0.581,0.569,0.232,0.138,0.647,0.024,34.094,7.972,6.49,4.626,0.633,3.512,0.103,0.234,0.088,3.919,0.413,0.246,0.417,0.239,0.452,0.429,0.273,0.0,0.734,0.647,0.358,0.36,0.67,0.339,8.054,4.055,1.463,0.051,1.311,0.913,1.606,1.306,0.235,32.21400977123714,44.695772436580725,53.68476833499973,21.897878354723495,48.88259147235953,65.87985184052556,44.914358495503,40.96038732019316,26.740506798636602,20.796435401375703,62.75672029808469,67.97543491922279,CB_3,DMF_1,4.17,1602.0339364135823,9095.4,121.48,1075.36,156.16,181.51,543.61,4.69,6.68,2.72,29.75,Demo Club Atlántico,2005-04-02,Demo Brasil,X1,3.924,21.0,0,4,1,0,0.974,19,1,987,0,35.794,2.55,test,0.46518890447988226,96.6,Bajo,X1,0.46518890447988226,0.49,0.0,0.0,test,13.0,2024-05-25,0.0,0.2653,0.1709,0.286978219515787,0.1406,0.2631,0.2842,0.2379,0.4887,2.0,0.2863,0.0006498374075431087,0.0003,valid,3.6217,2.7249,-0.5483,-1.4451,0.8685,0.6535,0.5483,0.1315,Ajustado,europa,52,60,europa,60,True,False,0.0,0.06498374075431088,Ajustado,1-5 M€
900053,ambidiestro,185,82,16210000.0,1.0,20,83.0,Europa top occidental,media_tabla,49,895,436,0.007634436172224283,0.0,FB,0.84,DMF,0.27,2,0.387,polivalente,DEF,MID,Full Back,Deep Lying Playmaker,DMF,media,Player_053,Demo Club Sur,0.357,0.626,0.209,0.059,0.053,0.549,0.103,0.129,1.012,0.304,2.024,0.262,0.8,1.438,0.641,0.305,0.567,0.849,0.064,33.402,13.449,8.172,6.277,3.202,5.212,0.156,0.403,0.162,5.261,1.214,1.236,0.317,0.848,2.553,3.835,1.171,0.861,1.199,0.56,0.217,1.394,2.452,1.619,5.444,3.756,1.213,0.079,0.983,0.573,1.203,0.713,1.453,43.352685978179025,42.905542402009964,44.00117332292664,55.00044841628341,52.16762905916214,57.331847297746265,43.89245587224576,13.672010423577255,37.54454328325376,65.48673301078078,38.83010665920733,66.4812687607065,FB_3,DMF_1,16.21,675.7786647303868,9760.01,90.21,850.1,371.96,196.27,503.07,5.15,9.06,1.33,31.78,Demo Club Sur,2004-03-08,Demo Francia,X1,9.989,21.0,0,2,0,0,0.48,20,0,428,119,31.19,1.712,train,0.4405974598259827,29.62,Bajo,X0,0.4405974598259827,0.49,0.0,0.0,valid,14.0,2024-05-25,0.0,0.2537,0.1366,0.2113112578123879,0.1386,0.1904,0.1617,0.2039,0.3106,2.0,0.2037,0.007634436172224283,0.0031,train,17.36,17.8434,1.15,1.6334,1.0709,1.1008,1.15,0.0709,Ajustado,media_tabla,53,49,media_tabla,49,True,False,0.0,0.7634436172224283,Ajustado,15-40 M€
900054,derecho,184,74,3260000.0,1.0,26,58.0,África subsahariana,baja_tabla,38,1523,-86,0.000710419795295385,0.043208618197593474,CMF,0.691,DMF,0.129,2,0.034,polivalente,MID,MID,Playmaker,Deep Lying Playmaker,DMF,alta,Player_054,Demo Club Interior,0.826,0.717,0.303,0.145,-0.04,0.901,0.151,0.131,0.745,1.221,2.007,0.263,1.443,2.581,0.538,0.57,0.309,1.154,0.106,60.089,24.837,11.266,8.017,2.932,5.999,0.1,0.413,0.156,6.233,0.955,0.416,1.092,0.789,1.528,2.355,0.761,1.143,1.046,1.655,0.587,1.283,0.999,0.0,3.606,1.167,0.557,0.134,0.477,0.375,0.391,0.97,0.603,32.236372607175795,51.2378896332507,54.837304515577074,68.12186646165384,48.82142316510095,50.992346572228705,45.703529199212504,76.37883837593841,62.595817889271416,72.24664853710047,27.338389338905102,46.849517628464035,CMF_1,DMF_1,3.26,1215.8910424059113,9382.31,102.2,978.46,428.21,99.09,641.81,6.52,10.37,2.71,27.97,Demo Club Interior,1998-09-11,Demo Francia,X0,13.339,45.0,1,4,0,0,0.778,26,1,1015,8,2.743,2.755,test,0.5332086181975935,18.1,Medio,X1,0.5332086181975935,0.49,0.043208618197593474,0.043208618197593474,valid,27.0,2024-05-25,0.0,0.2555,0.1374,0.21235325122235515,0.1288,0.1918,0.1641,0.2278,0.3814,0.0,0.2116,0.000710419795295385,0.0262,train,4.6036,3.908,1.3436,0.648,1.4121,1.1988,1.3436,0.4121,Ajustado,baja_tabla,54,38,baja_tabla,38,False,False,4.320861819759347,0.0710419795295385,Ajustado,1-5 M€
900055,ambidiestro,187,72,1530000.0,0.5,29,40.0,Europa top occidental,descenso,28,2620,-338,0.0016849425091018731,0.0,FB,0.911,WF,0.146,2,0.039,polivalente,DEF,ATT,Wing Back,Wide Playmaker,WF,media,Player_055,Demo Club Norte,0.611,0.564,0.173,0.111,0.0,0.444,0.122,0.122,0.776,0.775,1.414,0.173,0.588,1.241,0.562,0.722,0.702,1.054,0.073,42.268,11.517,11.035,8.588,3.043,7.142,0.169,0.272,0.128,7.577,0.569,0.484,1.019,1.329,3.396,3.072,1.145,1.147,0.61,1.051,0.608,1.491,2.147,0.732,6.327,3.39,1.364,0.118,0.756,0.53,0.898,0.808,0.954,56.51179098947405,24.16293838253241,55.30310743540627,17.08505672882184,36.40303792237576,51.19025593544867,55.65176483120387,56.017596273242,31.76396770823489,27.646541580996008,73.32172551553029,68.18344409244325,FB_1,WF_2,1.53,2054.740421713805,10708.09,98.11,1235.21,514.75,126.95,784.69,8.16,7.29,0.8,31.3,Demo Club Norte,1995-10-20,Demo Argentina,X0,14.224,60.0,1,1,0,1,0.583,29,1,399,104,20.059,2.754,train,0.47653541534423954,22.15,Bajo,X1,0.47653541534423954,0.49,0.0,0.0,train,10.0,2024-05-25,1.0,0.3671,0.1393,0.33445374495817326,0.1367,0.1677,0.278,0.2501,0.4447,2.0,0.3328,0.0016849425091018731,0.0007,train,2.8974,1.8523,1.3674,0.3223,1.8937,1.2107,1.3674,0.8937,Ajustado,descenso,55,28,descenso,28,False,True,0.0,0.1684942509101873,Ajustado,1-5 M€
900056,ambidiestro,175,82,4270000.0,5.0,29,76.0,España,champions,82,2938,-505,0.002019732150503423,0.0,CMF,0.853,,,1,0.093,especialista,MID,,Playmaker,,,baja,Player_056,Demo Club Capital,1.047,0.662,0.356,0.155,0.068,1.489,0.126,0.15,1.044,0.51,2.828,0.424,0.866,1.47,0.809,1.196,0.477,1.016,0.109,62.267,21.67,13.883,10.515,4.805,5.753,0.092,0.348,0.151,6.545,1.033,1.199,0.651,1.297,1.32,2.034,0.939,1.0,1.207,1.403,1.044,0.966,0.692,0.751,3.734,2.669,1.212,0.031,0.859,0.51,0.478,0.904,1.264,52.83298848983529,52.19912480049526,52.998686301716596,29.543613676954614,70.98914033541566,63.19158382099464,62.215074995874744,43.94583574678208,60.76944536134303,47.17109742265138,67.68095086372512,53.31637902826138,CMF_1,,4.27,2817.083449139688,9683.53,104.31,875.86,374.56,173.22,578.75,6.03,9.31,1.82,25.54,Demo Club Capital,1995-08-14,Demo Francia,X0,4.257,45.0,0,4,1,0,0.728,29,1,495,125,26.089,1.401,train,0.4382102237652647,71.19,Bajo,X0,0.4382102237652647,0.49,0.0,0.0,train,21.0,2024-05-25,1.0,0.5019,0.2079,0.37967977832211763,0.1717,0.1724,0.3381,0.3653,0.5996,0.0,0.3777,0.002019732150503423,0.0008,train,3.6368,2.7431,-0.6332,-1.5269,0.8517,0.6424,0.6332,0.1483,Ajustado,champions,56,82,champions,82,False,True,0.0,0.2019732150503423,Ajustado,1-5 M€
900057,izquierdo,174,90,5950000.0,2.5,30,42.0,Portugal,europa,59,1829,1150,0.0006669083975071445,0.0,WF,0.918,,,1,0.108,principal_clara,ATT,,Inside Forward,,,baja,Player_057,Demo Club Mediterráneo,1.106,1.165,0.348,0.083,-0.02,1.584,0.088,0.083,0.824,1.847,3.933,0.328,0.852,2.802,0.884,0.659,1.217,1.491,0.07,52.823,12.475,8.198,7.455,3.829,7.615,0.144,0.236,0.186,7.399,0.941,0.959,1.769,0.823,3.278,5.653,1.076,1.099,0.644,1.198,1.599,1.52,1.464,1.678,4.378,1.364,-0.076,0.038,0.385,0.439,0.393,0.077,1.264,63.92978861323332,39.790109994473674,44.47325413229834,66.15178448270449,36.698491113116724,29.351529498792047,71.17105555028246,48.88537803601769,48.04943959612431,63.1554796939681,61.446489331475455,4.775491220660157,WF_1,,5.95,1706.448118889646,9398.95,115.62,1717.51,549.19,256.04,756.24,4.66,5.15,2.55,30.87,Demo Club Mediterráneo,1994-08-20,Demo Francia,X1,1.819,45.0,0,1,0,0,0.957,30,1,676,207,19.452,1.53,test,0.46442032969853647,44.06,Bajo,X1,0.46442032969853647,0.49,0.0,0.0,test,10.0,2024-05-25,0.0,0.279,0.1075,0.24955993303437918,0.1644,0.1526,0.1394,0.251,0.442,1.0,0.2489,0.0006669083975071445,0.0003,valid,6.2883,5.9377,0.3383,-0.0123,1.0569,0.9979,0.3383,0.0569,Ajustado,europa,57,59,europa,59,True,False,0.0,0.06669083975071445,Ajustado,5-15 M€
900058,ambidiestro,174,65,460000.0,4.0,26,11.0,Europa resto,media_tabla,48,2193,-449,0.001154099896745454,0.0,FB,0.762,DMF,0.183,2,0.012,polivalente,DEF,MID,Wing Back,Deep Lying Playmaker,DMF,alta,Player_058,Demo Club Atlántico,0.777,0.564,0.23,0.127,0.052,0.35,0.177,0.217,1.007,0.149,1.299,0.282,0.5,1.138,0.26,0.273,0.331,1.257,0.095,41.132,16.229,13.792,3.827,4.611,5.186,0.126,0.395,0.131,5.849,0.68,0.654,0.536,0.898,2.419,4.059,0.781,0.994,0.473,0.631,0.607,2.02,1.933,0.995,5.312,3.873,1.089,0.231,0.552,1.065,0.79,0.956,1.361,36.53463945044365,45.97172743693263,67.58614061036727,55.73078842981282,31.968813041160537,47.18073197692458,50.859330683241886,42.79293725401298,55.97762502019062,41.94616404493691,39.27761983701154,70.57465056593365,FB_1,DMF_1,0.46,1692.1410518898865,11165.67,127.8,1613.16,449.54,137.94,679.52,6.65,5.32,1.91,28.5,Demo Club Atlántico,1998-10-11,Demo Uruguay,X0,4.741,14.0,0,4,0,1,0.992,26,0,712,202,32.387,3.86,test,0.4715441413738374,20.5,Bajo,X1,0.4715441413738374,0.49,0.0,0.0,valid,30.0,2024-05-25,0.0,0.4097,0.1387,0.2979100888341179,0.1222,0.1115,0.2297,0.3156,0.4568,2.0,0.2968,0.001154099896745454,0.0005,train,1.6863,0.3931,1.2263,-0.0669,3.6659,0.8546,1.2263,2.6659,Ajustado,media_tabla,58,48,media_tabla,48,False,False,0.0,0.1154099896745454,Ajustado,0-1 M€
900059,ambidiestro,178,82,43030000.0,2.5,20,1.0,Europa top occidental,baja_tabla,42,1429,-790,0.0031994574116040032,0.0,AMF,0.737,CF,0.125,2,0.103,polivalente,MID,ATT,Second Striker,Mobile Striker,CF,alta,Player_059,Demo Club Sur,1.022,1.047,0.342,0.184,-0.001,1.158,0.125,0.125,0.87,0.769,2.737,0.341,1.453,3.443,1.417,1.436,0.48,1.617,0.116,49.098,18.535,12.999,9.345,5.269,6.695,0.136,0.378,0.224,6.775,0.671,1.272,1.373,0.401,2.769,3.37,0.728,1.009,1.586,0.742,0.899,0.952,0.0,0.0,2.214,2.451,0.39,0.265,0.464,0.213,0.789,0.439,0.542,50.57799798458401,68.23603204946522,47.23935556781481,25.826056404467757,48.688295887972004,13.348102255580468,38.87491507356329,50.2325765592558,63.72511751643941,83.95184478639187,32.13991996240367,57.805467659819016,AMF_2,CF_2,43.03,1276.5028498783574,9904.31,116.22,1497.19,301.47,154.85,347.81,8.48,9.23,2.39,29.36,Demo Club Sur,2004-01-24,Demo Francia,X1,0.996,7.0,0,3,0,0,0.913,20,0,771,253,39.2,3.617,test,0.46412139959725907,36.26,Bajo,X1,0.46412139959725907,0.49,0.0,0.0,valid,26.0,2024-05-25,1.0,0.2289,0.0544,0.23142636527945093,0.1545,0.1386,0.1175,0.1728,0.2635,2.0,0.2282,0.0031994574116040032,0.0013,valid,32.8991,36.5652,-10.1309,-6.4648,0.7646,0.8498,10.1309,0.2354,Ajustado,baja_tabla,59,42,baja_tabla,42,True,True,0.0,0.3199457411604003,Ajustado,>40 M€
900060,ambidiestro,169,88,9250000.0,5.0,22,7.0,España,descenso,34,2895,1018,0.0061003414146294,0.0,CF,0.933,,,1,0.046,especialista,ATT,,Mobile Striker,,,baja,Player_060,Demo Club Interior,1.383,1.364,0.319,0.119,-0.012,1.808,0.094,0.091,0.832,1.28,3.377,0.307,1.012,1.629,0.405,0.688,0.508,1.423,0.07,48.418,9.03,2.776,7.508,2.752,4.199,0.087,0.187,0.128,4.403,0.594,0.381,0.206,0.445,1.427,2.676,1.044,0.444,0.317,0.487,1.214,1.012,0.0,0.208,2.322,3.622,-0.026,0.016,0.23,0.183,0.337,0.066,0.668,71.62755807732327,76.12150244958515,33.04908246882204,63.342074363668786,33.209885864652506,29.860607450546894,86.86020918951286,36.819011095514384,44.42373267790452,19.274224998554466,33.376603958529266,34.59238263548592,CF_2,,9.25,2340.6470661174453,10288.64,106.3,1309.61,418.42,177.84,816.43,6.49,7.67,3.82,31.34,Demo Club Interior,2002-01-14,Demo Francia,X0,3.706,14.0,1,3,0,0,0.139,22,0,791,227,29.502,2.902,test,0.47216113971698237,61.39,Bajo,X1,0.47216113971698237,0.49,0.0,0.0,test,16.0,2024-05-25,0.0,0.2754,0.2048,0.39304701372223116,0.2223,0.356,0.2572,0.3234,0.615,1.0,0.3869,0.0061003414146294,0.0024,train,10.2949,10.5089,1.0449,1.2589,1.113,1.1361,1.0449,0.113,Ajustado,descenso,60,34,descenso,34,False,False,0.0,0.61003414146294,Ajustado,5-15 M€
